"SSB_Unfished","Totbio_Unfished","SmryBio_Unfished","Recr_Unfished","SSB_Btgt","SPR_Btgt","F_Btgt","TotYield_Btgt","SSB_SPR","F_SPR","TotYield_SPR","SSB_MSY","SPR_MSY","F_MSY","TotYield_MSY","Ret_Catch_MSY","max_grad","depletion","alt_sigma_r","last_yr_early","first_yr_full","last_yr_full","first_yr_recent","max_bias_adj","params_on_bound","params_stuck_low","params_stuck_high","NatM_uniform_Fem_GP_1","L_at_Amin_Fem_GP_1","L_at_Amax_Fem_GP_1","VonBert_K_Fem_GP_1","CV_young_Fem_GP_1","CV_old_Fem_GP_1","Wtlen_1_Fem_GP_1","Wtlen_2_Fem_GP_1","Mat50._Fem_GP_1","Mat_slope_Fem_GP_1","Eggs.kg_inter_Fem_GP_1","Eggs.kg_slope_wt_Fem_GP_1","RecrDist_GP_1","RecrDist_Area_1","RecrDist_month_1","CohortGrowDev","FracFemale_GP_1","SR_LN_R0","SR_BH_steep","SR_sigmaR","SR_regime","SR_autocorr","Early_InitAge_25","Early_InitAge_24","Early_InitAge_23","Early_InitAge_22","Early_InitAge_21","ForeRecr_101","LnQ_base_Survey_2","Size_DblN_peak_Fishery_1","Size_DblN_top_logit_Fishery_1","Size_DblN_ascend_se_Fishery_1","Size_DblN_descend_se_Fishery_1","Size_DblN_start_logit_Fishery_1","Size_DblN_end_logit_Fishery_1","Size_DblN_peak_Survey_2","Size_DblN_top_logit_Survey_2","Size_DblN_ascend_se_Survey_2","Size_DblN_descend_se_Survey_2","Size_DblN_start_logit_Survey_2","Size_DblN_end_logit_Survey_2","minage.sel.1_Fishery_1","maxage.sel.1_Fishery_1","minage.sel.1_Survey_2","maxage.sel.1_Survey_2","Catch_endyear","NLL_TOTAL","NLL_Catch","NLL_Equil_catch","NLL_Survey","NLL_Length_comp","NLL_Age_comp","NLL_Recruitment","NLL_InitEQ_Regime","NLL_Forecast_Recruitment","NLL_Parm_priors","NLL_Parm_softbounds","NLL_Parm_devs","NLL_Crash_Pen","Curr_Var_Adj_lcomp_flt_2_Survey","Curr_Var_Adj_agecomp_flt_2_Survey","version","RunTime","model_run","hessian","Niterations","Curr_Var_Adj_lcomp_flt_1_Fishery","Curr_Var_Adj_agecomp_flt_1_Fishery","iteration","scenario"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.401762410079869,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,-0.711029,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,172436000,533366000,532503000,0,860455,663.405,1724.31,58.7942,0,1.57988,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0166666666666667,"om",FALSE,2,1,1,41,"sd_0.15_yrs1"
4068920000,4099220000,4097840000,130213000,1627570000,0.480769,0.0969539,160116000,1247800000,0.126563,160707000,1412470000,0.435021,0.112759,161849000,161849000,1.04898e-05,0.365229594093764,"0.393946412283264",1,26,99,100,0.9,NA,NA,NA,0.2,20.5626,134.038,0.192553,0.098461,0.096064,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.6847,0.65,0.4,0,0,-0.0015057,-0.000332185,-0.00040343,-0.000489476,-0.000593195,0,0.00350178,38.5675,-3,0.822628,15,-999,999,40.8534,-4,4.8743,14,-99,99,0,25,0,25,177985000,1070.43,4.60264e-14,0,-53.416,809.663,363.655,-49.4784,7.80002e-31,0,0,0.00267995,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",3.41666666666667,"em",TRUE,976,NA,NA,42,"sd_0.15_yrs1"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.408091709963812,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,-0.100113,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,178367000,534493000,533620000,0,869767,668.122,1750.64,57.3035,0,0.0313207,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0333333333333333,"om",FALSE,2,1,1,42,"sd_0.15_yrs1"
4715470000,4750370000,4748790000,148912000,1886190000,0.480769,0.0956759,183095000,1446080000,0.124836,183679000,1640010000,0.435591,0.111035,185027000,185027000,8.46431e-05,0.320703980727266,"0.360164570700243",1,26,99,100,0.9,NA,NA,NA,0.2,20.3212,136.441,0.186753,0.103396,0.0790846,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.8189,0.65,0.4,0,0,-0.00129647,-0.000285885,-0.000347432,-0.00042158,-0.000510793,0,0.0444776,38.0477,-3,0.971087,15,-999,999,43.3597,-4,5.32521,14,-99,99,0,25,0,25,167487000,1037.71,3.29521e-14,0,-53.3815,773.867,374.341,-57.1165,0,0,0,0.00245493,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",3.23333333333333,"em",TRUE,1006,NA,NA,43,"sd_0.15_yrs1"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.389505359705008,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,-0.373745,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,166893000,541701000,540816000,0,882970,658.16,1727.52,42.3557,0,0.436517,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0333333333333333,"om",FALSE,2,1,1,43,"sd_0.15_yrs1"
3807500000,3834800000,3833490000,123026000,1.523e+09,0.480769,0.112989,174523000,1167630000,0.148789,176693000,1277860000,0.425053,0.136586,177339000,177339000,0.000238441,0.375910702560735,"0.397220782808362",1,26,99,100,0.9,NA,NA,NA,0.2,19.3565,130.823,0.20809,0.099897,0.0928277,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.6279,0.65,0.4,0,0,0.0063949,0.00140288,0.00170556,0.002072,0.00251505,0,-0.00183564,57.2461,-3,0.547025,15,-999,999,41.5386,-4,6.06824,14,-99,99,0,25,0,25,156232000,1130.09,5.26237e-14,0,-63.4946,880.688,362.165,-49.2697,0,0,0,0.00282171,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",3.35,"em",TRUE,972,NA,NA,44,"sd_0.15_yrs1"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.364246923495047,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,-0.159359,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,155429000,537473000,536596000,0,874284,656.979,1721.6,50.943,0,0.0793603,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0333333333333333,"om",FALSE,2,1,1,44,"sd_0.15_yrs1"
3778110000,3805300000,3804060000,117721000,1511240000,0.480769,0.111143,170336000,1158620000,0.14554,171476000,1296950000,0.431683,0.130943,172490000,172490000,2.05602e-05,0.418134993422637,"0.405189868996316",1,26,99,100,0.9,NA,NA,"Size_DblN_peak_Fishery(1)",0.2,20.1508,136.253,0.189837,0.0953485,0.0884853,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.5838,0.65,0.4,0,0,0.00304792,0.000669994,0.00081377,0.000987426,0.00119677,0,0.120391,101.482,-3,7.59821,15,-999,999,39.3722,-4,5.13585,14,-99,99,0,25,0,25,187902000,1093.48,6.79147e-14,0,-59.6339,829.837,370.586,-47.3187,0,0,0,0.00596879,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",3.26666666666667,"em",TRUE,941,NA,NA,45,"sd_0.15_yrs1"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.434473994779858,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,0.0975376,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,188895000,537199000,536320000,0,876322,676.014,1768.47,52.9623,0,0.0297299,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0166666666666667,"om",FALSE,2,1,1,45,"sd_0.15_yrs1"
4185760000,4216910000,4215500000,134932000,1674300000,0.480769,0.11702,198821000,1283630000,0.154511,201857000,1389110000,0.421808,0.143303,202417000,202417000,8.74928e-05,0.403334161538167,"0.357491691506509",1,26,99,100,0.9,NA,NA,NA,0.2,20.788,132.082,0.197798,0.0914208,0.114119,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7203,0.65,0.4,0,0,0.000976661,0.000215168,0.000261479,0.000317504,0.00038514,0,-0.0646418,63.8396,-3,0.754488,15,-999,999,32.8152,-4,3.52333,14,-99,99,0,25,0,25,181531000,1130.66,8.96886e-15,0,-58.3893,869.261,377.194,-57.4058,0,0,0,0.00305143,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",3.36666666666667,"em",TRUE,971,NA,NA,46,"sd_0.15_yrs1"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.418686247912678,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,0.268184,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,181388000,541691000,540804000,0,884014,664.793,1748.43,52.5749,0,0.224758,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0333333333333333,"om",FALSE,2,1,1,46,"sd_0.15_yrs1"
4600100000,4634560000,4632950000,152870000,1840040000,0.480769,0.0814136,151807000,1410700000,0.105025,150469000,1672440000,0.44924,0.0899645,152590000,152590000,2.75348e-05,0.362705158583509,"0.406142981490499",1,26,99,100,0.9,NA,NA,NA,0.2,19.6037,129.652,0.207685,0.0944324,0.090528,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.8451,0.65,0.4,0,0,0.00812232,0.00177955,0.00216394,0.00262965,0.00319311,0,-0.0886105,48.7635,-3,16.1084,15,-999,999,43.5596,-4,5.78667,14,-99,99,0,25,0,25,143555000,1085.79,2.9294e-15,0,-54.9921,808.81,379.037,-47.0637,0,0,0,0.000448957,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",3.15,"em",TRUE,928,NA,NA,47,"sd_0.15_yrs1"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.344186593147217,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,0.101794,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,143595000,530809000,529944000,0,862267,657.439,1703.97,52.3557,0,0.0323813,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0333333333333333,"om",FALSE,2,1,1,47,"sd_0.15_yrs1"
4703530000,4738960000,4737340000,153005000,1881410000,0.480769,0.0801011,152733000,1442410000,0.103306,151351000,1711520000,0.449511,0.08843,153507000,153507000,3.23469e-05,0.385997325413041,"0.414139218410028",1,26,99,100,0.9,NA,NA,NA,0.2,20.214,132.374,0.196923,0.0974197,0.100404,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.846,0.65,0.4,0,0,-0.00048702,-0.000107383,-0.000130462,-0.000158348,-0.000191991,0,-0.000596978,50.7733,-3,14.8577,15,-999,999,41.8161,-4,5.00903,14,-99,99,0,25,0,25,173162000,1121.49,2.53341e-14,0,-56.9798,836.323,386.913,-44.7688,0,0,0,0.000507786,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",3.75,"em",TRUE,1170,NA,NA,48,"sd_0.15_yrs1"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.40023701208076,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,-0.487388,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,172717000,531104000,530239000,0,862530,672.526,1749.22,57.2618,0,0.742335,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.05,"om",FALSE,2,1,1,48,"sd_0.15_yrs1"
5125440000,5164980000,5163190000,170645000,2050180000,0.480769,0.0807312,167793000,1571800000,0.104128,166297000,1864160000,0.449362,0.0891707,168652000,168652000,8.82377e-05,0.231262096522445,"0.395187852264009",1,26,99,100,0.9,NA,NA,NA,0.2,19.8471,129.56,0.203306,0.0929009,0.126142,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.9551,0.65,0.4,0,0,0.00402819,0.000885272,0.00107614,0.0013072,0.00158653,0,0.0235055,48.9714,-3,16.0494,15,-999,999,42.5199,-4,5.21115,14,-99,99,0,25,0,25,144479000,1100.89,1.62078e-14,0,-58.3174,853.187,355.796,-49.7749,0,0,0,0.000523363,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",3.35,"em",TRUE,960,NA,NA,49,"sd_0.15_yrs1"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.332529418389983,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,-0.676458,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,144149000,539636000,538757000,0,876451,654.853,1699.65,47.8385,0,1.42999,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0333333333333333,"om",FALSE,2,1,1,49,"sd_0.15_yrs1"
4040830000,4069240000,4067890000,127939000,1616330000,0.480769,0.0987783,161870000,1239190000,0.12901,162524000,1400860000,0.434625,0.115062,163654000,163654000,2.75495e-05,0.373631159934964,"0.380974934864484",1,26,99,100,0.9,NA,NA,NA,0.2,19.3827,132.376,0.204676,0.0985217,0.0948017,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.6671,0.65,0.4,0,0,0.000410517,9.0469e-05,0.000109933,0.000133493,0.000161927,0,0.0299675,40.6589,-3,1.89462,15,-999,999,46.9493,-4,6.11848,14,-99,99,0,25,0,25,159434000,1082.84,3.03536e-13,0,-56.4834,833.244,358.753,-52.678,0,0,0,0.00169678,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",3.4,"em",TRUE,1037,NA,NA,50,"sd_0.15_yrs1"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.366364851696056,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,-0.495721,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,158397000,534048000,533175000,0,870523,663.254,1732.46,47.0428,0,0.767935,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0333333333333333,"om",FALSE,2,1,1,50,"sd_0.15_yrs1"
4906460000,4939830000,4938220000,152029000,1962580000,0.480769,0.0809208,160740000,1504650000,0.104374,159267000,1786050000,0.449633,0.0893044,161548000,161548000,0.000902436,0.266075745038174,"0.40048789825621",1,26,99,100,0.9,NA,NA,NA,0.2,19.0324,133.302,0.20512,0.100481,0.0982069,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.8396,0.65,0.4,0,0,-0.00208228,-0.000459739,-0.000558592,-0.000678118,-0.000822405,0,0.0908064,53.1478,-3,14.2444,15,-999,999,51.1395,-4,14.2776,14,-99,99,0,25,0,25,141449000,1088.96,4.31131e-14,0,-51.8906,826.843,362.123,-48.1153,0,0,0,5.741e-05,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",3.68333333333333,"em",TRUE,1065,NA,NA,51,"sd_0.15_yrs1"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.330445768795695,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,0.223272,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,141711000,535165000,534294000,0,868987,650.689,1713.06,69.3825,0,0.155782,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0333333333333333,"om",FALSE,2,1,1,51,"sd_0.15_yrs1"
4477110000,4510090000,4508540000,146085000,1790840000,0.480769,0.0810709,147093000,1372980000,0.104577,145783000,1628290000,0.44935,0.0895529,147847000,147847000,4.64338e-05,0.330854055406278,"0.3857727717355",1,26,99,100,0.9,NA,NA,NA,0.2,19.8069,130.733,0.204846,0.103093,0.098365,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7997,0.65,0.4,0,0,0.00166014,0.000365562,0.00044439,0.000539853,0.00065527,0,0.00593504,49.0409,-3,15.3132,15,-999,999,41.3288,-4,5.18655,14,-99,99,0,25,0,25,154790000,1101.32,6.94008e-15,0,-52.4058,843.587,361.596,-51.4569,0,0,0,0.000501573,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",3.21666666666667,"em",TRUE,965,NA,NA,52,"sd_0.15_yrs1"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.36903368607652,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,-0.424246,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,156482000,529146000,528286000,0,857430,655.404,1712.02,53.3917,0,0.562452,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0166666666666667,"om",FALSE,2,1,1,52,"sd_0.15_yrs1"
4634230000,4668680000,4667090000,148657000,1853690000,0.480769,0.0971343,182693000,1421160000,0.126804,183373000,1608530000,0.434988,0.112983,184673000,184673000,0.000179935,0.367884200827322,"0.391590834175367",1,26,99,100,0.9,NA,NA,NA,0.2,20.0112,133.749,0.193939,0.109418,0.0969241,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.8172,0.65,0.4,0,0,-0.00743512,-0.00164799,-0.00200102,-0.00242713,-0.00294048,0,-0.0152108,38.687,-3,0.599776,15,-999,999,40.8733,-4,4.76828,14,-99,99,0,25,0,25,191461000,1098,4.71113e-14,0,-58.7078,835.859,370.535,-49.691,0,0,0,0.0030021,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",3.46666666666667,"em",TRUE,1043,NA,NA,53,"sd_0.15_yrs1"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.447184012457825,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,0.282353,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,190844000,542244000,541357000,0,884124,657.714,1722,44.324,0,0.249135,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0333333333333333,"om",FALSE,2,1,1,53,"sd_0.15_yrs1"
4315750000,4348010000,4346540000,139364000,1726300000,0.480769,0.10595,185608000,1323500000,0.139035,187282000,1467810000,0.428937,0.126123,188193000,188193000,5.7839e-05,0.37329780455309,"0.35869889413684",1,26,99,100,0.9,NA,NA,NA,0.2,20.121,132.624,0.196676,0.0951414,0.108768,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7526,0.65,0.4,0,0,0.000505362,0.000111353,0.00013529,0.000164281,0.000199196,0,-0.0263779,53.4841,-3,2.3751,15,-999,999,41.6898,-4,5.07172,14,-99,99,0,25,0,25,173927000,1083.95,2.96246e-14,0,-55.5745,823.931,372.965,-57.3762,0,0,0,0.00155323,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",3.48333333333333,"em",TRUE,1081,NA,NA,54,"sd_0.15_yrs1"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.4147442081397,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,0.525969,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,174214000,540599000,539716000,0,880760,660.605,1726.26,40.9151,0,0.864511,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0166666666666667,"om",FALSE,2,1,1,54,"sd_0.15_yrs1"
4579800000,4613630000,4612070000,148475000,1831920000,0.480769,0.100597,186973000,1404470000,0.13155,187992000,1579190000,0.433014,0.117889,189181000,189181000,8.03175e-05,0.437715620769466,"0.391399418288683",1,26,99,100,0.9,NA,NA,NA,0.2,20.0327,131.09,0.202649,0.0921992,0.114386,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.8159,0.65,0.4,0,0,-0.00348696,-0.000770837,-0.000936666,-0.00113728,-0.00137947,0,-0.0508525,47.7199,-3,2.9302,15,-999,999,41.1628,-4,5.55295,14,-99,99,0,25,0,25,180960000,1120.28,4.43511e-15,0,-56.9039,876.082,350.86,-49.7618,0,0,0,0.00131542,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",3.33333333333333,"em",TRUE,959,NA,NA,55,"sd_0.15_yrs1"
4084180000,4114410000,4113010000,132223000,1633670000,0.480769,0.0979971,162416000,1252480000,0.127929,163009000,1417980000,0.435066,0.113958,164172000,164172000,NA,0.419472207395365,NA,1,1,100,100,0,NA,NA,NA,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7,0.65,0.4,0,0,NA,NA,NA,NA,NA,-0.595301,0,50.8,-3,5.1,15,-999,999,41.8,-4,5.2,14,-99,99,0,25,0,25,179958000,540827000,539942000,0,882572,662.31,1746.21,49.2819,0,1.10745,0,0.000873468,0,0,1,1,"3.30.19.01;_safe;_compile_date:_Apr 15 2022;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.0166666666666667,"om",FALSE,2,1,1,55,"sd_0.15_yrs1"
